"ImageScalars","FlowMap:0","FlowMap:1","FlowMap:2","FTLE","seeded","Result_X"
0,3.898,3.9583,0.5,1.0725e-07,1,0.97918
0,4.102,3.9583,0.5,-3.8174e-07,1,0.97918
0,4.3061,3.9583,0.5,1.775,1,0.81367
0,6.5102,3.9583,0.5,1.775,1,0.50259
0,6.7143,3.9583,0.5,-3.8174e-07,1,0.14768
0,6.9184,3.9583,0.5,-3.8174e-07,1,0.0067206
0,7.1224,3.9583,0.5,-3.8174e-07,1,0.41749
0,7.3265,3.9583,0.5,1.361,1,1.3689
0,5.5306,3.9583,0.5,1.361,1,1.9996
0,5.7347,3.9583,0.5,-3.8174e-07,1,1.2618
0,5.9388,3.9583,0.5,-3.8174e-07,1,0.056012
0,6.1429,3.9583,0.5,-3.8174e-07,1,0.76122
0,6.3469,3.9583,0.5,1.775,1,1.9998
0,8.551,3.9583,0.5,1.775,1,0.5659
0,8.7551,3.9583,0.5,-3.8174e-07,1,0.49724
0,8.9592,3.9583,0.5,-3.8174e-07,1,1.9726
0,9.1633,3.9583,0.5,-3.8174e-07,1,0.082027
0,9.3673,3.9583,0.5,1.361,1,1.6341
0,7.5714,3.9583,0.5,1.361,1,0.63144
0,7.7755,3.9583,0.5,-3.8174e-07,1,1.2325
0,7.9796,3.9583,0.5,6.9147e-07,1,0.74449
0,8.1837,3.9583,0.5,6.9147e-07,1,1.4338
0,8.3878,3.9583,0.5,1.775,1,0.2787
0,10.592,3.9583,0.5,1.775,1,1.971
0,10.796,3.9583,0.5,-3.8174e-07,1,0.098933
-1.8976e-110,11,3.9583,0.5,-3.8174e-07,1,1.2624
0,0,4.1667,0.5,1.775,1,1.2624
0,1.2041,4.1667,0.5,1.2384,1,0.098933
0,1.4082,4.1667,0.5,1.9058e-07,1,1.971
0,1.6122,4.1667,0.5,1.9058e-07,1,0.2787
0,1.8163,4.1667,0.5,1.9049e-07,1,1.4338
0,2.0204,4.1667,0.5,1.9058e-07,1,0.74449
0,2.2245,4.1667,0.5,1.9049e-07,1,1.2325
0,2.4286,4.1667,0.5,1.9049e-07,1,0.63144
0,2.6327,4.1667,0.5,1.9049e-07,1,1.6341
0,2.8367,4.1667,0.5,1.361,1,0.082027
0,1.0408,4.1667,0.5,1.361,1,1.9726
0,1.2449,4.1667,0.5,1.9049e-07,1,0.49724
0,1.449,4.1667,0.5,1.9049e-07,1,0.5659
0,1.6531,4.1667,0.5,1.9058e-07,1,1.9998
0,1.8571,4.1667,0.5,1.9058e-07,1,0.76122
0,2.0612,4.1667,0.5,3.9935e-07,1,0.056012
0,2.2653,4.1667,0.5,1.775,1,1.2618
0,4.4694,4.1667,0.5,1.775,1,1.9996
0,4.6735,4.1667,0.5,6.9131e-07,1,1.3689
0,4.8776,4.1667,0.5,1.9073e-07,1,0.41749
0,5.0816,4.1667,0.5,1.9073e-07,1,0.0067206
0,5.2857,4.1667,0.5,1.361,1,0.14768
0,3.4898,4.1667,0.5,1.361,1,0.50259
0,3.6939,4.1667,0.5,1.9049e-07,1,0.81367
0,3.898,4.1667,0.5,1.9049e-07,1,0.97918
0,4.102,4.1667,0.5,1.9073e-07,1,0.97918
0,4.3061,4.1667,0.5,1.775,1,0.81367
0,6.5102,4.1667,0.5,1.775,1,0.50259
0,6.7143,4.1667,0.5,1.9073e-07,1,0.14768
0,6.9184,4.1667,0.5,1.9073e-07,1,0.0067206
0,7.1224,4.1667,0.5,1.9073e-07,1,0.41749
0,7.3265,4.1667,0.5,1.361,1,1.3689
0,5.5306,4.1667,0.5,1.361,1,1.9996
0,5.7347,4.1667,0.5,1.9073e-07,1,1.2618
0,5.9388,4.1667,0.5,1.9073e-07,1,0.056012
0,6.1429,4.1667,0.5,1.9073e-07,1,0.76122
0,6.3469,4.1667,0.5,1.775,1,1.9998
0,8.551,4.1667,0.5,1.775,1,0.5659
0,8.7551,4.1667,0.5,1.9073e-07,1,0.49724
0,8.9592,4.1667,0.5,1.9073e-07,1,1.9726
0,9.1633,4.1667,0.5,1.9073e-07,1,0.082027
0,9.3673,4.1667,0.5,1.361,1,1.6341
0,7.5714,4.1667,0.5,1.361,1,0.63144
0,7.7755,4.1667,0.5,1.9073e-07,1,1.2325
0,7.9796,4.1667,0.5,6.9131e-07,1,0.74449
0,8.1837,4.1667,0.5,6.9131e-07,1,1.4338
0,8.3878,4.1667,0.5,1.775,1,0.2787
0,10.592,4.1667,0.5,1.775,1,1.971
0,10.796,4.1667,0.5,1.9073e-07,1,0.098933
2.3834e+180,11,4.1667,0.5,1.9073e-07,1,1.2624
0,0,4.375,0.5,1.775,1,1.2624
0,1.2041,4.375,0.5,1.7998,1,0.098933
0,1.4082,4.375,0.5,1.6285,1,1.971
0,1.6122,4.375,0.5,1.6285,1,0.2787
0,1.8163,4.375,0.5,1.6285,1,1.4338
0,2.0204,4.375,0.5,1.6285,1,0.74449
0,2.2245,4.375,0.5,1.6285,1,1.2325
0,2.4286,4.375,0.5,1.6285,1,0.63144
0,2.6327,4.375,0.5,1.6285,1,1.6341
0,2.8367,4.375,0.5,1.8424,1,0.082027
0,1.0408,4.375,0.5,1.8424,1,1.9726
0,1.2449,4.375,0.5,1.6285,1,0.49724
0,1.449,4.375,0.5,1.6285,1,0.5659
0,1.6531,4.375,0.5,1.6285,1,1.9998
0,1.8571,4.375,0.5,1.6285,1,0.76122
0,2.0612,4.375,0.5,1.6285,1,0.056012
0,2.2653,4.375,0.5,2.0407,1,1.2618
0,4.4694,4.375,0.5,2.0407,1,1.9996
0,4.6735,4.375,0.5,1.6285,1,1.3689
0,4.8776,4.375,0.5,1.6285,1,0.41749
0,5.0816,4.375,0.5,1.6285,1,0.0067206
0,5.2857,4.375,0.5,1.8424,1,0.14768
0,3.4898,4.375,0.5,1.8424,1,0.50259
0,3.6939,4.375,0.5,1.6285,1,0.81367
0,3.898,4.375,0.5,1.6285,1,0.97918
0,4.102,4.375,0.5,1.6285,1,0.97918
0,4.3061,4.375,0.5,2.0407,1,0.81367
0,6.5102,4.375,0.5,2.0407,1,0.50259
0,6.7143,4.375,0.5,1.6285,1,0.14768
0,6.9184,4.375,0.5,1.6285,1,0.0067206
0,7.1224,4.375,0.5,1.6285,1,0.41749
0,7.3265,4.375,0.5,1.8424,1,1.3689
0,5.5306,4.375,0.5,1.8424,1,1.9996
0,5.7347,4.375,0.5,1.6285,1,1.2618
0,5.9388,4.375,0.5,1.6285,1,0.056012
0,6.1429,4.375,0.5,1.6285,1,0.76122
0,6.3469,4.375,0.5,2.0407,1,1.9998
0,8.551,4.375,0.5,2.0407,1,0.5659
0,8.7551,4.375,0.5,1.6285,1,0.49724
0,8.9592,4.375,0.5,1.6285,1,1.9726
0,9.1633,4.375,0.5,1.6285,1,0.082027
0,9.3673,4.375,0.5,1.8424,1,1.6341
0,7.5714,4.375,0.5,1.8424,1,0.63144
0,7.7755,4.375,0.5,1.6285,1,1.2325
0,7.9796,4.375,0.5,1.6285,1,0.74449
0,8.1837,4.375,0.5,1.6285,1,1.4338
0,8.3878,4.375,0.5,2.0407,1,0.2787
0,10.592,4.375,0.5,2.0407,1,1.971
0,10.796,4.375,0.5,1.6285,1,0.098933
8.0304e+165,11,4.375,0.5,1.6285,1,1.2624
0,0,4.5833,0.5,1.361,1,1.2624
0,-0.79592,4.5833,0.5,1.6486,1,0.098933
0,-0.59184,4.5833,0.5,1.6285,1,1.971
0,-0.38776,4.5833,0.5,1.6285,1,0.2787
0,-0.18367,4.5833,0.5,1.6285,1,1.4338
0,0.020408,4.5833,0.5,1.6285,1,0.74449
0,0.22449,4.5833,0.5,1.6285,1,1.2325
0,0.42857,4.5833,0.5,1.6285,1,0.63144
0,0.63265,4.5833,0.5,1.6285,1,1.6341
0,0.83673,4.5833,0.5,2.0407,1,0.082027
0,3.0408,4.5833,0.5,2.0407,1,1.9726
0,3.2449,4.5833,0.5,1.6285,1,0.49724
0,3.449,4.5833,0.5,1.6285,1,0.5659
0,3.6531,4.5833,0.5,1.6285,1,1.9998
0,3.8571,4.5833,0.5,1.6285,1,0.76122
0,4.0612,4.5833,0.5,1.6285,1,0.056012
0,4.2653,4.5833,0.5,1.8424,1,1.2618
0,2.4694,4.5833,0.5,1.8424,1,1.9996
0,2.6735,4.5833,0.5,1.6285,1,1.3689
0,2.8776,4.5833,0.5,1.6285,1,0.41749
0,3.0816,4.5833,0.5,1.6285,1,0.0067206
0,3.2857,4.5833,0.5,2.0407,1,0.14768
0,5.4898,4.5833,0.5,2.0407,1,0.50259
0,5.6939,4.5833,0.5,1.6285,1,0.81367
0,5.898,4.5833,0.5,1.6285,1,0.97918
0,6.102,4.5833,0.5,1.6285,1,0.97918
0,6.3061,4.5833,0.5,1.8424,1,0.81367
0,4.5102,4.5833,0.5,1.8424,1,0.50259
0,4.7143,4.5833,0.5,1.6285,1,0.14768
0,4.9184,4.5833,0.5,1.6285,1,0.0067206
0,5.1224,4.5833,0.5,1.6285,1,0.41749
0,5.3265,4.5833,0.5,2.0407,1,1.3689
0,7.5306,4.5833,0.5,2.0407,1,1.9996
0,7.7347,4.5833,0.5,1.6285,1,1.2618
0,7.9388,4.5833,0.5,1.6285,1,0.056012
0,8.1429,4.5833,0.5,1.6285,1,0.76122
0,8.3469,4.5833,0.5,1.8424,1,1.9998
0,6.551,4.5833,0.5,1.8424,1,0.5659
0,6.7551,4.5833,0.5,1.6285,1,0.49724
0,6.9592,4.5833,0.5,1.6285,1,1.9726
0,7.1633,4.5833,0.5,1.6285,1,0.082027
0,7.3673,4.5833,0.5,2.0407,1,1.6341
0,9.5714,4.5833,0.5,2.0407,1,0.63144
0,9.7755,4.5833,0.5,1.6285,1,1.2325
0,9.9796,4.5833,0.5,1.6285,1,0.74449
0,10.184,4.5833,0.5,1.6285,1,1.4338
0,10.388,4.5833,0.5,1.8424,1,0.2787
0,8.5918,4.5833,0.5,1.8424,1,1.971
0,8.7959,4.5833,0.5,1.6285,1,0.098933
1.9961e+161,9,4.5833,0.5,1.6285,1,1.2624
0,0,4.7917,0.5,1.361,1,1.2624
0,-0.79592,4.7917,0.5,0.37156,1,0.098933
0,-0.59184,4.7917,0.5,-3.8824e-08,1,1.971
0,-0.38776,4.7917,0.5,3.4351e-08,1,0.2787
0,-0.18367,4.7917,0.5,-1.6044e-08,1,1.4338
0,0.020408,4.7917,0.5,-2.1916e-09,1,0.74449
0,0.22449,4.7917,0.5,1.1482e-08,1,1.2325
0,0.42857,4.7917,0.5,-2.1916e-09,1,0.63144
0,0.63265,4.7917,0.5,3.4351e-08,1,1.6341
0,0.83673,4.7917,0.5,1.775,1,0.082027
0,3.0408,4.7917,0.5,1.775,1,1.9726
0,3.2449,4.7917,0.5,1.0725e-07,1,0.49724
0,3.449,4.7917,0.5,1.0725e-07,1,0.5659
0,3.6531,4.7917,0.5,1.0725e-07,1,1.9998
0,3.8571,4.7917,0.5,1.0725e-07,1,0.76122
0,4.0612,4.7917,0.5,-3.8174e-07,1,0.056012
0,4.2653,4.7917,0.5,1.361,1,1.2618
0,2.4694,4.7917,0.5,1.361,1,1.9996
0,2.6735,4.7917,0.5,1.0725e-07,1,1.3689
0,2.8776,4.7917,0.5,1.0725e-07,1,0.41749
0,3.0816,4.7917,0.5,1.0725e-07,1,0.0067206
0,3.2857,4.7917,0.5,1.775,1,0.14768
0,5.4898,4.7917,0.5,1.775,1,0.50259
0,5.6939,4.7917,0.5,6.9147e-07,1,0.81367
0,5.898,4.7917,0.5,-3.8174e-07,1,0.97918
0,6.102,4.7917,0.5,-3.8174e-07,1,0.97918
0,6.3061,4.7917,0.5,1.361,1,0.81367
0,4.5102,4.7917,0.5,1.361,1,0.50259
0,4.7143,4.7917,0.5,-3.8174e-07,1,0.14768
0,4.9184,4.7917,0.5,-3.8174e-07,1,0.0067206
0,5.1224,4.7917,0.5,-3.8174e-07,1,0.41749
0,5.3265,4.7917,0.5,1.775,1,1.3689
0,7.5306,4.7917,0.5,1.775,1,1.9996
0,7.7347,4.7917,0.5,-3.8174e-07,1,1.2618
0,7.9388,4.7917,0.5,6.9147e-07,1,0.056012
0,8.1429,4.7917,0.5,6.9147e-07,1,0.76122
0,8.3469,4.7917,0.5,1.361,1,1.9998
0,6.551,4.7917,0.5,1.361,1,0.5659
0,6.7551,4.7917,0.5,-3.8174e-07,1,0.49724
0,6.9592,4.7917,0.5,-3.8174e-07,1,1.9726
0,7.1633,4.7917,0.5,-3.8174e-07,1,0.082027
0,7.3673,4.7917,0.5,1.775,1,1.6341
0,9.5714,4.7917,0.5,1.775,1,0.63144
0,9.7755,4.7917,0.5,-3.8174e-07,1,1.2325
0,9.9796,4.7917,0.5,1.8597e-06,1,0.74449
0,10.184,4.7917,0.5,1.8597e-06,1,1.4338
0,10.388,4.7917,0.5,1.361,1,0.2787
0,8.5918,4.7917,0.5,1.361,1,1.971
0,8.7959,4.7917,0.5,-3.8174e-07,1,0.098933
-3.8251e+34,9,4.7917,0.5,-3.8174e-07,1,1.2624
-2.5784e+154,0,5,0.5,1.361,1,1.2624
-4.2088e-300,-0.79592,5,0.5,0.37156,1,0.098933
-2.6359e+283,-0.59184,5,0.5,7.6284e-07,1,1.971
3.5602e+40,-0.38776,5,0.5,7.6292e-07,1,0.2787
-2.4348e+188,-0.18367,5,0.5,7.6301e-07,1,1.4338
2.8666e-227,0.020408,5,0.5,7.6295e-07,1,0.74449
8.0734e+230,0.22449,5,0.5,7.6299e-07,1,1.2325
1.1732e-302,0.42857,5,0.5,7.6295e-07,1,0.63144
1.5648e-90,0.63265,5,0.5,7.6292e-07,1,1.6341
2.6406e+72,0.83673,5,0.5,1.775,1,0.082027
-7.2533e-158,3.0408,5,0.5,1.775,1,1.9726
-1.0675e-43,3.2449,5,0.5,7.6285e-07,1,0.49724
-5.5093e+42,3.449,5,0.5,7.6285e-07,1,0.5659
-6.0076e-280,3.6531,5,0.5,7.6285e-07,1,1.9998
5.1371e+253,3.8571,5,0.5,7.6285e-07,1,0.76122
-3.9092e+292,4.0612,5,0.5,7.6302e-07,1,0.056012
-2.9949e-297,4.2653,5,0.5,1.361,1,1.2618
-9.9458e-261,2.4694,5,0.5,1.361,1,1.9996
8.2797e-308,2.6735,5,0.5,7.6285e-07,1,1.3689
8.311e-252,2.8776,5,0.5,7.6285e-07,1,0.41749
-4.7622e+263,3.0816,5,0.5,7.6285e-07,1,0.0067206
-4.868e-10,3.2857,5,0.5,1.775,1,0.14768
1.1477e+69,5.4898,5,0.5,1.775,1,0.50259
2.7666e-312,5.6939,5,0.5,7.6291e-07,1,0.81367
2.3834e+180,5.898,5,0.5,7.6302e-07,1,0.97918
9.5327e-315,6.102,5,0.5,7.6302e-07,1,0.97918
1.6269e+219,6.3061,5,0.5,1.361,1,0.81367
1.2026e+195,4.5102,5,0.5,1.361,1,0.50259
5.6818e-322,4.7143,5,0.5,7.6302e-07,1,0.14768
1.3369e-312,4.9184,5,0.5,7.6302e-07,1,0.0067206
8.0304e+165,5.1224,5,0.5,7.6302e-07,1,0.41749
5.3239e-310,5.3265,5,0.5,1.775,1,1.3689
0,7.5306,5,0.5,1.775,1,1.9996
2.3834e+180,7.7347,5,0.5,7.6302e-07,1,1.2618
9.5327e-315,7.9388,5,0.5,7.6291e-07,1,0.056012
2.1752e+243,8.1429,5,0.5,7.6291e-07,1,0.76122
1.492e+195,8.3469,5,0.5,1.361,1,1.9998
6.3239e-310,6.551,5,0.5,1.361,1,0.5659
1.3793e-312,6.7551,5,0.5,7.6302e-07,1,0.49724
8.0304e+165,6.9592,5,0.5,7.6302e-07,1,1.9726
5.3239e-310,7.1633,5,0.5,7.6302e-07,1,0.082027
0,7.3673,5,0.5,1.775,1,1.6341
2.3834e+180,9.5714,5,0.5,1.775,1,0.63144
9.5327e-315,9.7755,5,0.5,7.6302e-07,1,1.2325
2.1752e+243,9.9796,5,0.5,1.8597e-06,1,0.74449
1.492e+195,10.184,5,0.5,1.8597e-06,1,1.4338
1.2852e+248,10.388,5,0.5,1.361,1,0.2787
0,8.5918,5,0.5,1.361,1,1.971
5.9416e-313,8.7959,5,0.5,7.6302e-07,1,0.098933
2.3834e+180,9,5,0.5,7.6302e-07,1,1.2624
9.5327e-315,0,0,0.5,1.775,1,1.2624
2.7549e+214,1.2041,0,0.5,1.2384,1,0.098933
3.2843e-317,1.4082,0,0.5,-2.4063e-08,1,1.971
7.6392e-313,1.6122,0,0.5,-2.4063e-08,1,0.2787
2.3834e+180,1.8163,0,0.5,1.0752e-07,1,1.4338
9.5327e-315,2.0204,0,0.5,-2.4063e-08,1,0.74449
2.7549e+214,2.2245,0,0.5,1.0752e-07,1,1.2325
1.0662e+224,2.4286,0,0.5,1.0752e-07,1,0.63144
3.7381e-317,2.6327,0,0.5,1.0752e-07,1,1.6341
1.5278e-312,2.8367,0,0.5,1.361,1,0.082027
8.0304e+165,1.0408,0,0.5,1.361,1,1.9726
5.3239e-310,1.2449,0,0.5,1.0752e-07,1,0.49724
0,1.449,0,0.5,1.0752e-07,1,0.5659
2.3834e+180,1.6531,0,0.5,-2.4063e-08,1,1.9998
9.5327e-315,1.8571,0,0.5,-2.4063e-08,1,0.76122
2.7549e+214,2.0612,0,0.5,3.9941e-07,1,0.056012
3.6326e+262,2.2653,0,0.5,1.775,1,1.2618
2.1934e-152,4.4694,0,0.5,1.775,1,1.9996
1.8153e-306,4.6735,0,0.5,6.9134e-07,1,1.3689
7.0026e-313,4.8776,0,0.5,-2.38e-08,1,0.41749
2.3834e+180,5.0816,0,0.5,-2.38e-08,1,0.0067206
9.5327e-315,5.2857,0,0.5,1.361,1,0.14768
8.4222e+252,3.4898,0,0.5,1.361,1,0.50259
1.4877e+195,3.6939,0,0.5,1.0752e-07,1,0.81367
0,3.898,0,0.5,1.0752e-07,1,0.97918
7.427e-313,4.102,0,0.5,-2.38e-08,1,0.97918
2.3834e+180,4.3061,0,0.5,1.775,1,0.81367
9.5327e-315,6.5102,0,0.5,1.775,1,0.50259
8.4222e+252,6.7143,0,0.5,-2.38e-08,1,0.14768
5.2674e+170,6.9184,0,0.5,-2.38e-08,1,0.0067206
1.4469e-319,7.1224,0,0.5,-2.38e-08,1,0.41749
6.7904e-313,7.3265,0,0.5,1.361,1,1.3689
2.3834e+180,5.5306,0,0.5,1.361,1,1.9996
9.5327e-315,5.7347,0,0.5,-2.38e-08,1,1.2618
1.355e+248,5.9388,0,0.5,-2.38e-08,1,0.056012
1.7333e-306,6.1429,0,0.5,-2.38e-08,1,0.76122
6.366e-313,6.3469,0,0.5,1.775,1,1.9998
2.3834e+180,8.551,0,0.5,1.775,1,0.5659
9.5327e-315,8.7551,0,0.5,-2.38e-08,1,0.49724
7.1994e+252,8.9592,0,0.5,-2.38e-08,1,1.9726
2.068e-312,9.1633,0,0.5,-2.38e-08,1,0.082027
2.1135e-311,9.3673,0,0.5,1.361,1,1.6341
8.0304e+165,7.5714,0,0.5,1.361,1,0.63144
5.3239e-310,7.7755,0,0.5,-2.38e-08,1,1.2325
0,7.9796,0,0.5,6.9134e-07,1,0.74449
9.0768e+223,8.1837,0,0.5,6.9134e-07,1,1.4338
1.9772e+159,8.3878,0,0.5,1.775,1,0.2787
1.9013e-311,10.592,0,0.5,1.775,1,1.971
5.2924e-260,10.796,0,0.5,-2.38e-08,1,0.098933
2.0174e+88,11,0,0.5,-2.38e-08,1,1.2624
1.2882e-231,0,0.20833,0.5,1.775,1,1.2624
-nan,1.2041,0.20833,0.5,1.2384,1,0.098933
8.2287e+44,1.4082,0.20833,0.5,-2.4063e-08,1,1.971
7.5697e+173,1.6122,0.20833,0.5,-2.4063e-08,1,0.2787
1.2621e+122,1.8163,0.20833,0.5,1.0752e-07,1,1.4338
1.0207e-202,2.0204,0.20833,0.5,-2.4063e-08,1,0.74449
1.3045e-309,2.2245,0.20833,0.5,1.0752e-07,1,1.2325
-5.5674e-245,2.4286,0.20833,0.5,1.0752e-07,1,0.63144
-4.8447e+29,2.6327,0.20833,0.5,1.0752e-07,1,1.6341
-1.2608e-169,2.8367,0.20833,0.5,1.361,1,0.082027
-1.1391e-94,1.0408,0.20833,0.5,1.361,1,1.9726
-2.9344e-296,1.2449,0.20833,0.5,1.0752e-07,1,0.49724
1.5246e-286,1.449,0.20833,0.5,1.0752e-07,1,0.5659
-2.0465e+280,1.6531,0.20833,0.5,-2.4063e-08,1,1.9998
2.0197e-293,1.8571,0.20833,0.5,-2.4063e-08,1,0.76122
2.3011e-143,2.0612,0.20833,0.5,3.9941e-07,1,0.056012
1.5907e-126,2.2653,0.20833,0.5,1.775,1,1.2618
-5.7129e-241,4.4694,0.20833,0.5,1.775,1,1.9996
-5.3502e+306,4.6735,0.20833,0.5,6.9134e-07,1,1.3689
-6.2622e+298,4.8776,0.20833,0.5,-2.38e-08,1,0.41749
1.482e-36,5.0816,0.20833,0.5,-2.38e-08,1,0.0067206
3.0812e-106,5.2857,0.20833,0.5,1.361,1,0.14768
6.3168e+53,3.4898,0.20833,0.5,1.361,1,0.50259
7.5859e-46,3.6939,0.20833,0.5,1.0752e-07,1,0.81367
2.7253e-14,3.898,0.20833,0.5,1.0752e-07,1,0.97918
-1.9918e+182,4.102,0.20833,0.5,-2.38e-08,1,0.97918
-2.2644e+283,4.3061,0.20833,0.5,1.775,1,0.81367
4.8358e-170,6.5102,0.20833,0.5,1.775,1,0.50259
1.7265e+190,6.7143,0.20833,0.5,-2.38e-08,1,0.14768
2.103e-17,6.9184,0.20833,0.5,-2.38e-08,1,0.0067206
-3.5981e+59,7.1224,0.20833,0.5,-2.38e-08,1,0.41749
-1.0339e+19,7.3265,0.20833,0.5,1.361,1,1.3689
2.0632e-102,5.5306,0.20833,0.5,1.361,1,1.9996
-2.4718e+215,5.7347,0.20833,0.5,-2.38e-08,1,1.2618
4.4177e+97,5.9388,0.20833,0.5,-2.38e-08,1,0.056012
-1.6088e-82,6.1429,0.20833,0.5,-2.38e-08,1,0.76122
-4.3717e+105,6.3469,0.20833,0.5,1.775,1,1.9998
-1.5588e+10,8.551,0.20833,0.5,1.775,1,0.5659
-4.6773e+168,8.7551,0.20833,0.5,-2.38e-08,1,0.49724
-2.6142e-158,8.9592,0.20833,0.5,-2.38e-08,1,1.9726
2.6685e-37,9.1633,0.20833,0.5,-2.38e-08,1,0.082027
6.0894e-06,9.3673,0.20833,0.5,1.361,1,1.6341
2.4844e-104,7.5714,0.20833,0.5,1.361,1,0.63144
1.8032e-34,7.7755,0.20833,0.5,-2.38e-08,1,1.2325
-4.004e-54,7.9796,0.20833,0.5,6.9134e-07,1,0.74449
1.9707e+23,8.1837,0.20833,0.5,6.9134e-07,1,1.4338
2.6256e+119,8.3878,0.20833,0.5,1.775,1,0.2787
-2.1999e-105,10.592,0.20833,0.5,1.775,1,1.971
-2.3462e-238,10.796,0.20833,0.5,-2.38e-08,1,0.098933
-2.2841e-248,11,0.20833,0.5,-2.38e-08,1,1.2624
1.2368e-293,0,0.41667,0.5,1.775,1,1.2624
1.5546e-304,1.2041,0.41667,0.5,1.7998,1,0.098933
1.5326e-40,1.4082,0.41667,0.5,1.6285,1,1.971
1.0641e-249,1.6122,0.41667,0.5,1.6285,1,0.2787
7.0742e+65,1.8163,0.41667,0.5,1.6285,1,1.4338
5.9616e-189,2.0204,0.41667,0.5,1.6285,1,0.74449
-2.0324e+186,2.2245,0.41667,0.5,1.6285,1,1.2325
3.4572e-116,2.4286,0.41667,0.5,1.6285,1,0.63144
7.6914e-91,2.6327,0.41667,0.5,1.6285,1,1.6341
2.1057e-289,2.8367,0.41667,0.5,1.8424,1,0.082027
-6.9661e-83,1.0408,0.41667,0.5,1.8424,1,1.9726
1.2524e-199,1.2449,0.41667,0.5,1.6285,1,0.49724
6.3285e+301,1.449,0.41667,0.5,1.6285,1,0.5659
3.1208e-286,1.6531,0.41667,0.5,1.6285,1,1.9998
-2.1362e-41,1.8571,0.41667,0.5,1.6285,1,0.76122
1.7874e+56,2.0612,0.41667,0.5,1.6285,1,0.056012
1.6362e-308,2.2653,0.41667,0.5,2.0407,1,1.2618
2.6863e-117,4.4694,0.41667,0.5,2.0407,1,1.9996
-4.0726e-78,4.6735,0.41667,0.5,1.6285,1,1.3689
-1.5938e-154,4.8776,0.41667,0.5,1.6285,1,0.41749
7.2823e+47,5.0816,0.41667,0.5,1.6285,1,0.0067206
2.2453e+124,5.2857,0.41667,0.5,1.8424,1,0.14768
-2.8743e+178,3.4898,0.41667,0.5,1.8424,1,0.50259
-4.4743e+172,3.6939,0.41667,0.5,1.6285,1,0.81367
-1.2473e-26,3.898,0.41667,0.5,1.6285,1,0.97918
-2.8503e-134,4.102,0.41667,0.5,1.6285,1,0.97918
-1.088e-122,4.3061,0.41667,0.5,2.0407,1,0.81367
8.7074e+297,6.5102,0.41667,0.5,2.0407,1,0.50259
2.0476e-160,6.7143,0.41667,0.5,1.6285,1,0.14768
3.5616e+30,6.9184,0.41667,0.5,1.6285,1,0.0067206
2.5058e-176,7.1224,0.41667,0.5,1.6285,1,0.41749
2.829e+43,7.3265,0.41667,0.5,1.8424,1,1.3689
-4.1733e-20,5.5306,0.41667,0.5,1.8424,1,1.9996
1.6234e+14,5.7347,0.41667,0.5,1.6285,1,1.2618
-1.2949e+300,5.9388,0.41667,0.5,1.6285,1,0.056012
-6.9694e+79,6.1429,0.41667,0.5,1.6285,1,0.76122
6.5146e-108,6.3469,0.41667,0.5,2.0407,1,1.9998
1.3443e-270,8.551,0.41667,0.5,2.0407,1,0.5659
-2.3364e+47,8.7551,0.41667,0.5,1.6285,1,0.49724
-3.1437e+85,8.9592,0.41667,0.5,1.6285,1,1.9726
-7.4023e-301,9.1633,0.41667,0.5,1.6285,1,0.082027
7.2775e-76,9.3673,0.41667,0.5,1.8424,1,1.6341
1.0481e+263,7.5714,0.41667,0.5,1.8424,1,0.63144
-0.00021848,7.7755,0.41667,0.5,1.6285,1,1.2325
1.6361e+112,7.9796,0.41667,0.5,1.6285,1,0.74449
6.3143e+185,8.1837,0.41667,0.5,1.6285,1,1.4338
-5.556e-90,8.3878,0.41667,0.5,2.0407,1,0.2787
-3.3432e-273,10.592,0.41667,0.5,2.0407,1,1.971
2.8798e+296,10.796,0.41667,0.5,1.6285,1,0.098933
-4.9473e+142,11,0.41667,0.5,1.6285,1,1.2624
1.8669e+148,0,0.625,0.5,1.361,1,1.2624
-1.1913e-191,-0.79592,0.625,0.5,1.6486,1,0.098933
2.3356e+77,-0.59184,0.625,0.5,1.6285,1,1.971
1.9925e-308,-0.38776,0.625,0.5,1.6285,1,0.2787
-9.5288e-96,-0.18367,0.625,0.5,1.6285,1,1.4338
5.1124e+187,0.020408,0.625,0.5,1.6285,1,0.74449
-2.4824e-101,0.22449,0.625,0.5,1.6285,1,1.2325
-1.2872e+219,0.42857,0.625,0.5,1.6285,1,0.63144
1.8572e-314,0.63265,0.625,0.5,1.6285,1,1.6341
-3.1079e-297,0.83673,0.625,0.5,2.0407,1,0.082027
2.3834e+180,3.0408,0.625,0.5,2.0407,1,1.9726
9.5327e-315,3.2449,0.625,0.5,1.6285,1,0.49724
7.1994e+252,3.449,0.625,0.5,1.6285,1,0.5659
1.6934e-152,3.6531,0.625,0.5,1.6285,1,1.9998
3.6807e+180,3.8571,0.625,0.5,1.6285,1,0.76122
1.7565e+97,4.0612,0.625,0.5,1.6285,1,0.056012
3.2841e-317,4.2653,0.625,0.5,1.8424,1,1.2618
1.3071e-311,2.4694,0.625,0.5,1.8424,1,1.9996
9.0768e+223,2.6735,0.625,0.5,1.6285,1,1.3689
1.9772e+159,2.8776,0.625,0.5,1.6285,1,0.41749
1.148e-311,3.0816,0.625,0.5,1.6285,1,0.0067206
5.2924e-260,3.2857,0.625,0.5,2.0407,1,0.14768
2.0174e+88,5.4898,0.625,0.5,2.0407,1,0.50259
